"","chain1","chain2","chain1_dis","chain2_dis"
"1132",0.420715867108644,0.592250923665867,0.4,0.6
"1133",0.447456117953582,0.652176078226116,0.45,0.65
"1134",0.447456117953582,0.652176078226116,0.45,0.65
"1135",0.442436026016426,0.571421656943993,0.45,0.55
"1136",0.442436026016426,0.613109767681458,0.45,0.6
"1137",0.442436026016426,0.613109767681458,0.45,0.6
"1138",0.466698805493097,0.617177015868628,0.45,0.6
"1139",0.424349597760752,0.617177015868628,0.4,0.6
"1140",0.458629450603871,0.621232298602049,0.45,0.6
"1141",0.510937036805027,0.60982753489287,0.5,0.6
"1142",0.510937036805027,0.575563014354739,0.5,0.6
"1143",0.506521696957795,0.5425266675075,0.5,0.55
"1144",0.555158170713008,0.581780747512898,0.55,0.6
"1145",0.52033418619544,0.557874916835036,0.5,0.55
"1146",0.519406140835391,0.55533224924336,0.5,0.55
"1147",0.488228201179247,0.55533224924336,0.5,0.55
"1148",0.472328670088575,0.55533224924336,0.45,0.55
"1149",0.419301080429524,0.547524772524949,0.4,0.55
"1150",0.415472917397955,0.547524772524949,0.4,0.55
"1151",0.453544602284899,0.553939199261443,0.45,0.55
"1152",0.424116108969194,0.512156520267436,0.4,0.5
"1153",0.414412130571796,0.478449997103376,0.4,0.5
"1154",0.474495033584535,0.517944192852164,0.45,0.5
"1155",0.477966708482761,0.549872844401019,0.5,0.55
"1156",0.460985875690121,0.604757845339547,0.45,0.6
"1157",0.413708027374342,0.604757845339547,0.4,0.6
"1158",0.383415985403992,0.642356177327711,0.4,0.65
"1159",0.349477156609687,0.669861284623278,0.35,0.65
"1160",0.378124135982797,0.6569124410907,0.4,0.65
"1161",0.374652546645583,0.6569124410907,0.35,0.65
"1162",0.33882426313692,0.568909259598574,0.35,0.55
"1163",0.33882426313692,0.602425758197454,0.35,0.6
"1164",0.33882426313692,0.611968596908595,0.35,0.6
"1165",0.401716959559409,0.578820449550647,0.4,0.6
"1166",0.440993428595958,0.600993604965899,0.45,0.6
"1167",0.446510793613226,0.618293865296258,0.45,0.6
"1168",0.446510793613226,0.618293865296258,0.45,0.6
"1169",0.446510793613226,0.575513421957585,0.45,0.6
"1170",0.446510793613226,0.515724955752062,0.45,0.5
"1171",0.423457090174245,0.589570323093008,0.4,0.6
"1172",0.38040443585569,0.483935948116804,0.4,0.5
"1173",0.366559696526144,0.483935948116804,0.35,0.5
"1174",0.366559696526144,0.483935948116804,0.35,0.5
"1175",0.359923657133079,0.483935948116804,0.35,0.5
"1176",0.359923657133079,0.53508904518002,0.35,0.55
"1177",0.359923657133079,0.524135612621448,0.35,0.5
"1178",0.383278170851522,0.524135612621448,0.4,0.5
"1179",0.39760831328642,0.483186210034148,0.4,0.5
"1180",0.39760831328642,0.453235403167936,0.4,0.45
"1181",0.39760831328642,0.453235403167936,0.4,0.45
"1182",0.494077946407338,0.458444854689056,0.5,0.45
"1183",0.393175394110399,0.512481790825283,0.4,0.5
"1184",0.368410635912644,0.530098788477746,0.35,0.55
"1185",0.391198452938877,0.575397792246631,0.4,0.6
"1186",0.471163588330273,0.575397792246631,0.45,0.6
"1187",0.455127409006839,0.598335687082513,0.45,0.6
"1188",0.521120828208214,0.649762185345246,0.5,0.65
"1189",0.521120828208214,0.649762185345246,0.5,0.65
"1190",0.484077577852317,0.561847003833367,0.5,0.55
"1191",0.484077577852317,0.561847003833367,0.5,0.55
"1192",0.48151119216691,0.620275598130049,0.5,0.6
"1193",0.472284483141638,0.490107464407871,0.45,0.5
"1194",0.472284483141638,0.493797733471531,0.45,0.5
"1195",0.472284483141638,0.588684950544867,0.45,0.6
"1196",0.425761469010431,0.587205309134301,0.45,0.6
"1197",0.421628010420231,0.587205309134301,0.4,0.6
"1198",0.380187100897891,0.540083629620591,0.4,0.55
"1199",0.384448963570121,0.56974481481994,0.4,0.55
"1200",0.385414186366069,0.56974481481994,0.4,0.55
"1201",0.409925665690846,0.517627005259869,0.4,0.5
"1202",0.498250949913398,0.599788318217122,0.5,0.6
"1203",0.503123698202805,0.569547878958569,0.5,0.55
"1204",0.399368832223716,0.561105466298657,0.4,0.55
"1205",0.462869962734026,0.556451045639831,0.45,0.55
"1206",0.440277137624101,0.506314840566804,0.45,0.5
"1207",0.383813645060005,0.452200022733937,0.4,0.45
"1208",0.383813645060005,0.492965786402204,0.4,0.5
"1209",0.383813645060005,0.488232263597614,0.4,0.5
"1210",0.326930509279445,0.482464493247572,0.35,0.5
"1211",0.326930509279445,0.49149707290829,0.35,0.5
"1212",0.326930509279445,0.501470571621776,0.35,0.5
"1213",0.330151150442766,0.501470571621776,0.35,0.5
"1214",0.479194604914245,0.585451134895512,0.5,0.6
"1215",0.464227042933992,0.585451134895512,0.45,0.6
"1216",0.422705360758604,0.628386044953587,0.4,0.65
"1217",0.494678903651744,0.628386044953587,0.5,0.65
"1218",0.494678903651744,0.602723333610171,0.5,0.6
"1219",0.530054663198123,0.609081521472371,0.55,0.6
"1220",0.549632725400446,0.603450449786339,0.55,0.6
"1221",0.503033318363908,0.603450449786339,0.5,0.6
"1222",0.482953974611795,0.563414740508749,0.5,0.55
"1223",0.495858217376062,0.596249679130565,0.5,0.6
"1224",0.495858217376062,0.537719071655834,0.5,0.55
"1225",0.418247429182051,0.613077887236144,0.4,0.6
"1226",0.437146613125262,0.608910627637961,0.45,0.6
"1227",0.471997402064201,0.661079466967619,0.45,0.65
"1228",0.487415804963145,0.661079466967619,0.5,0.65
"1229",0.487415804963145,0.66276666439997,0.5,0.65
"1230",0.504924071313905,0.66276666439997,0.5,0.65
"1231",0.532552354623832,0.66276666439997,0.55,0.65
"1232",0.532552354623832,0.655478827672227,0.55,0.65
"1233",0.532552354623832,0.649139965081421,0.55,0.65
"1234",0.535890586842955,0.622023304420848,0.55,0.6
"1235",0.535890586842955,0.66970977443937,0.55,0.65
"1236",0.450285617613131,0.657408388681449,0.45,0.65
"1237",0.449520542595253,0.604611743311178,0.45,0.6
"1238",0.449520542595253,0.604611743311178,0.45,0.6
"1239",0.483688065821529,0.526813178838885,0.5,0.55
"1240",0.504364159631231,0.507168729496241,0.5,0.5
"1241",0.451328754495853,0.480992207696615,0.45,0.5
"1242",0.448337469801179,0.480992207696615,0.45,0.5
"1243",0.448337469801179,0.497832680421234,0.45,0.5
"1244",0.48877612956872,0.572885616053241,0.5,0.55
"1245",0.48877612956872,0.544900229870652,0.5,0.55
"1246",0.471144790811613,0.544900229870652,0.45,0.55
"1247",0.471144790811613,0.564532220906249,0.45,0.55
"1248",0.471144790811613,0.56349126073097,0.45,0.55
"1249",0.471144790811613,0.56349126073097,0.45,0.55
"1250",0.437570155255801,0.537984189110106,0.45,0.55
"1251",0.429109366925657,0.537984189110106,0.45,0.55
"1252",0.412994674207269,0.537984189110106,0.4,0.55
"1253",0.412994674207269,0.53859780074127,0.4,0.55
"1254",0.412994674207269,0.55935172533737,0.4,0.55
"1255",0.408466011929495,0.555236892992013,0.4,0.55
"1256",0.380482694786729,0.563184895993909,0.4,0.55
"1257",0.444551532884059,0.58230248185763,0.45,0.6
"1258",0.411628135088287,0.507853210338525,0.4,0.5
"1259",0.473482574140694,0.507853210338525,0.45,0.5
"1260",0.509954390341657,0.481170278781645,0.5,0.5
"1261",0.523868998179486,0.480036879562955,0.5,0.5
"1262",0.522499215848979,0.487957111237912,0.5,0.5
"1263",0.498469784504142,0.459092232265737,0.5,0.45
"1264",0.48357218456863,0.459092232265737,0.5,0.45
"1265",0.504301920978048,0.459092232265737,0.5,0.45
"1266",0.570515963517831,0.459092232265737,0.55,0.45
"1267",0.555494397006302,0.459092232265737,0.55,0.45
"1268",0.54354104405215,0.496073673881923,0.55,0.5
"1269",0.54354104405215,0.496073673881923,0.55,0.5
"1270",0.532067031646977,0.516890127821842,0.55,0.5
"1271",0.532067031646977,0.617155973711635,0.55,0.6
"1272",0.54958323641065,0.617155973711635,0.55,0.6
"1273",0.54958323641065,0.617155973711635,0.55,0.6
"1274",0.476282667926603,0.604797938738777,0.5,0.6
"1275",0.469670184008083,0.604797938738777,0.45,0.6
"1276",0.445625458569203,0.560862767770123,0.45,0.55
"1277",0.445625458569203,0.525727368541928,0.45,0.55
"1278",0.445625458569203,0.602609637658758,0.45,0.6
"1279",0.476938876259651,0.602609637658758,0.5,0.6
"1280",0.479665635441067,0.664594683658592,0.5,0.65
"1281",0.474646933661342,0.667360270143453,0.45,0.65
"1282",0.526705772251945,0.667360270143453,0.55,0.65
"1283",0.493115131584408,0.667360270143453,0.5,0.65
"1284",0.409455606732441,0.601598645143751,0.4,0.6
"1285",0.409455606732441,0.577413938161715,0.4,0.6
"1286",0.427081420713677,0.573025324468537,0.45,0.55
"1287",0.434710311782756,0.573025324468537,0.45,0.55
"1288",0.438494698067359,0.525072832755854,0.45,0.55
"1289",0.438494698067359,0.525072832755854,0.45,0.55
"1290",0.477224318285931,0.56518933718119,0.5,0.55
"1291",0.477224318285931,0.577618549869185,0.5,0.6
"1292",0.442341244621838,0.580770262395566,0.45,0.6
"1293",0.442341244621838,0.62641079755559,0.45,0.65
"1294",0.423999092257025,0.631620961952242,0.4,0.65
"1295",0.456854066058376,0.664455664451053,0.45,0.65
"1296",0.414646780539668,0.586863013875204,0.4,0.6
"1297",0.37356571412842,0.60813343017127,0.35,0.6
"1298",0.399954317402349,0.623329780206322,0.4,0.6
"1299",0.432874120630188,0.612913717817527,0.45,0.6
"1300",0.477007879312696,0.584700453789744,0.5,0.6
"1301",0.477007879312696,0.522286880601043,0.5,0.5
"1302",0.447957765860017,0.608107484719094,0.45,0.6
"1303",0.447957765860017,0.608107484719094,0.45,0.6
"1304",0.421778536482387,0.615659651208105,0.4,0.6
"1305",0.412861470023746,0.615659651208105,0.4,0.6
"1306",0.446510040518851,0.623372340677263,0.45,0.6
"1307",0.446510040518851,0.623372340677263,0.45,0.6
"1308",0.481894430666902,0.629540896750185,0.5,0.65
"1309",0.481894430666902,0.64364011447664,0.5,0.65
"1310",0.470536105201542,0.64364011447664,0.45,0.65
"1311",0.470536105201542,0.625816532712956,0.45,0.65
"1312",0.467742710896166,0.531823295809475,0.45,0.55
"1313",0.498053117660982,0.531823295809475,0.5,0.55
"1314",0.433689460391902,0.502666009574974,0.45,0.5
"1315",0.459889158962373,0.55097549717452,0.45,0.55
"1316",0.378242352965848,0.61460525252085,0.4,0.6
"1317",0.440211798554293,0.621661279551494,0.45,0.6
"1318",0.44093257428802,0.621661279551494,0.45,0.6
"1319",0.452195400465407,0.591132927982092,0.45,0.6
"1320",0.431183191755543,0.572291111165013,0.45,0.55
"1321",0.442556853419818,0.572291111165013,0.45,0.55
"1322",0.440603885573393,0.572291111165013,0.45,0.55
"1323",0.415374282940925,0.572291111165013,0.4,0.55
"1324",0.436666364606195,0.51567830056802,0.45,0.5
"1325",0.467393997421001,0.51567830056802,0.45,0.5
"1326",0.467393997421001,0.493645498344588,0.45,0.5
"1327",0.474119628543574,0.484531924496793,0.45,0.5
"1328",0.474119628543574,0.45695085312032,0.45,0.45
"1329",0.454645788184868,0.45695085312032,0.45,0.45
"1330",0.445323474014673,0.483768305092015,0.45,0.5
"1331",0.445323474014673,0.483768305092015,0.45,0.5
"1332",0.445323474014673,0.512552212969591,0.45,0.5
"1333",0.484764840276641,0.517045850465579,0.5,0.5
"1334",0.45078742958347,0.564401470349995,0.45,0.55
"1335",0.446115077715958,0.558181087193869,0.45,0.55
"1336",0.482567572215376,0.58606628184027,0.5,0.6
"1337",0.451309318177444,0.579122412449121,0.45,0.6
"1338",0.481960806659349,0.593198094843183,0.5,0.6
"1339",0.509325543144483,0.60125775290746,0.5,0.6
"1340",0.492646760275656,0.606047660059835,0.5,0.6
"1341",0.522411590917518,0.606047660059835,0.5,0.6
"1342",0.504800672721602,0.588150143648745,0.5,0.6
"1343",0.486673977847658,0.588150143648745,0.5,0.6
"1344",0.4367251857277,0.588150143648745,0.45,0.6
"1345",0.432386146863574,0.588150143648745,0.45,0.6
"1346",0.518503522042224,0.54215888723164,0.5,0.55
"1347",0.518503522042224,0.516900698200673,0.5,0.5
"1348",0.516539065495592,0.516900698200673,0.5,0.5
"1349",0.516539065495592,0.516900698200673,0.5,0.5
"1350",0.528038742332425,0.507748347493642,0.55,0.5
"1351",0.522548980610358,0.523119440210304,0.5,0.5
"1352",0.436109524475514,0.523119440210304,0.45,0.5
"1353",0.450899227508791,0.545362706969687,0.45,0.55
"1354",0.494200394358227,0.545362706969687,0.5,0.55
"1355",0.483742899351095,0.545362706969687,0.5,0.55
"1356",0.519430365856182,0.501303210332272,0.5,0.5
"1357",0.519430365856182,0.464801062265425,0.5,0.45
"1358",0.560210417726265,0.464801062265425,0.55,0.45
"1359",0.540685285375414,0.464801062265425,0.55,0.45
"1360",0.539419784477795,0.464801062265425,0.55,0.45
"1361",0.539419784477795,0.568333035889391,0.55,0.55
"1362",0.539419784477795,0.568333035889391,0.55,0.55
"1363",0.539419784477795,0.507707325503852,0.55,0.5
"1364",0.539419784477795,0.532983447490663,0.55,0.55
"1365",0.539419784477795,0.530318615671251,0.55,0.55
"1366",0.506666640565988,0.530318615671251,0.5,0.55
"1367",0.418306991092287,0.468355036326926,0.4,0.45
"1368",0.396804393092378,0.465903366753757,0.4,0.45
"1369",0.402044404954898,0.465903366753757,0.4,0.45
"1370",0.402662178161247,0.525430782178244,0.4,0.55
"1371",0.32202084191765,0.511876853077716,0.3,0.5
"1372",0.421154577021998,0.443744553859161,0.4,0.45
"1373",0.421154577021998,0.443744553859161,0.4,0.45
"1374",0.443733535752447,0.46787009814133,0.45,0.45
"1375",0.441914497865346,0.46787009814133,0.45,0.45
"1376",0.441914497865346,0.550835974248226,0.45,0.55
"1377",0.433125950694666,0.577279163248739,0.45,0.6
"1378",0.399067056241353,0.543374314194466,0.4,0.55
"1379",0.379127062159617,0.471060942721117,0.4,0.45
"1380",0.526743606864231,0.471060942721117,0.55,0.45
"1381",0.439193695377606,0.471060942721117,0.45,0.45
"1382",0.461284108118244,0.471060942721117,0.45,0.45
"1383",0.448502893618423,0.471060942721117,0.45,0.45
"1384",0.448502893618423,0.471060942721117,0.45,0.45
"1385",0.353423493367724,0.471060942721117,0.35,0.45
"1386",0.334744358711699,0.525326081932608,0.35,0.55
"1387",0.42301126798497,0.597848681185853,0.4,0.6
"1388",0.464519917370387,0.597848681185853,0.45,0.6
"1389",0.464519917370387,0.599600522321896,0.45,0.6
"1390",0.463990296923815,0.576832235002096,0.45,0.6
"1391",0.491675431943343,0.553008650443236,0.5,0.55
"1392",0.491675431943343,0.553008650443236,0.5,0.55
"1393",0.468097155524155,0.516595859935625,0.45,0.5
"1394",0.468097155524155,0.491933394164155,0.45,0.5
"1395",0.468097155524155,0.555215954216625,0.45,0.55
"1396",0.506522320257565,0.555215954216625,0.5,0.55
"1397",0.494326437670328,0.518783535893844,0.5,0.5
"1398",0.473492508399349,0.555660298884169,0.45,0.55
"1399",0.50616796994007,0.555660298884169,0.5,0.55
"1400",0.50616796994007,0.53892004719262,0.5,0.55
"1401",0.420017025817431,0.557711412842996,0.4,0.55
"1402",0.422365982267966,0.528857096149257,0.4,0.55
"1403",0.452084222291282,0.575122948058504,0.45,0.6
"1404",0.452084222291282,0.576260297290299,0.45,0.6
"1405",0.402102856394537,0.584748290903159,0.4,0.6
"1406",0.452914015997383,0.562609545017332,0.45,0.55
"1407",0.457749431004047,0.522836833971866,0.45,0.5
"1408",0.460331676577794,0.504332399554641,0.45,0.5
"1409",0.460331676577794,0.504332399554641,0.45,0.5
"1410",0.48416574744704,0.494615834477312,0.5,0.5
"1411",0.409130620917941,0.57907667841479,0.4,0.6
"1412",0.409130620917941,0.581983729647298,0.4,0.6
"1413",0.409130620917941,0.653913052636428,0.4,0.65
"1414",0.395764124684871,0.592121312866474,0.4,0.6
"1415",0.395764124684871,0.510061499790521,0.4,0.5
"1416",0.425355016347908,0.521109103744469,0.45,0.5
"1417",0.495358239906782,0.563336748389803,0.5,0.55
"1418",0.49655469985436,0.579807265798968,0.5,0.6
"1419",0.50715016602048,0.47703221388476,0.5,0.5
"1420",0.50715016602048,0.47703221388476,0.5,0.5
"1421",0.50715016602048,0.496146608688183,0.5,0.5
"1422",0.495269938417888,0.532152245644782,0.5,0.55
"1423",0.509805473483668,0.547636424128361,0.5,0.55
"1424",0.46952538772566,0.551998512360322,0.45,0.55
"1425",0.495056310207061,0.551998512360322,0.5,0.55
"1426",0.495056310207061,0.551998512360322,0.5,0.55
"1427",0.50364011864419,0.558090101640963,0.5,0.55
"1428",0.480565120728015,0.518504663051638,0.5,0.5
"1429",0.46977329258394,0.543573273391427,0.45,0.55
"1430",0.46977329258394,0.589238401844483,0.45,0.6
"1431",0.478725287886748,0.572382141531101,0.5,0.55
"1432",0.466451663216243,0.59043351156505,0.45,0.6
"1433",0.512559618499986,0.572178283944394,0.5,0.55
"1434",0.505300764750743,0.538080301731801,0.5,0.55
"1435",0.440755589251913,0.538080301731801,0.45,0.55
"1436",0.413424909862249,0.550806116504466,0.4,0.55
"1437",0.372780383780543,0.54896544282045,0.35,0.55
"1438",0.372780383780543,0.54896544282045,0.35,0.55
"1439",0.418694495541571,0.542827240508595,0.4,0.55
"1440",0.453128179805128,0.559992126817154,0.45,0.55
"1441",0.462974111696577,0.580114352191947,0.45,0.6
"1442",0.546789033628589,0.554945434785516,0.55,0.55
"1443",0.546789033628589,0.554945434785516,0.55,0.55
"1444",0.546789033628589,0.433535921988438,0.55,0.45
"1445",0.546789033628589,0.433535921988438,0.55,0.45
"1446",0.546789033628589,0.433535921988438,0.55,0.45
"1447",0.548972953680771,0.476278531753388,0.55,0.5
"1448",0.548972953680771,0.476278531753388,0.55,0.5
"1449",0.548972953680771,0.476278531753388,0.55,0.5
"1450",0.548972953680771,0.480668093400964,0.55,0.5
"1451",0.459039036834754,0.480668093400964,0.45,0.5
"1452",0.459039036834754,0.493017005809938,0.45,0.5
"1453",0.493715919968446,0.472905586606875,0.5,0.45
"1454",0.463310919731659,0.486548216673015,0.45,0.5
"1455",0.438378671200961,0.505821847475453,0.45,0.5
"1456",0.462219623615055,0.506928159934923,0.45,0.5
"1457",0.460311290453295,0.529270383287206,0.45,0.55
"1458",0.460311290453295,0.555177648187633,0.45,0.55
"1459",0.460311290453295,0.603779902696042,0.45,0.6
"1460",0.430118875889833,0.564326368382078,0.45,0.55
"1461",0.430118875889833,0.564326368382078,0.45,0.55
"1462",0.389546383518402,0.536161912428799,0.4,0.55
"1463",0.389546383518402,0.536161912428799,0.4,0.55
"1464",0.389546383518402,0.536161912428799,0.4,0.55
"1465",0.389546383518402,0.536161912428799,0.4,0.55
"1466",0.389546383518402,0.576396178142988,0.4,0.6
"1467",0.41919155969344,0.576396178142988,0.4,0.6
"1468",0.402324977280515,0.576396178142988,0.4,0.6
"1469",0.426015213478726,0.504507916214107,0.45,0.5
"1470",0.403569077185931,0.557725923620303,0.4,0.55
"1471",0.471650383363662,0.511556798599304,0.45,0.5
"1472",0.471650383363662,0.527422580573022,0.45,0.55
"1473",0.435341697651342,0.527422580573022,0.45,0.55
"1474",0.426279707680384,0.527422580573022,0.45,0.55
"1475",0.323373140313354,0.527422580573022,0.3,0.55
"1476",0.385987255846629,0.513606830488683,0.4,0.5
"1477",0.385987255846629,0.49386710090407,0.4,0.5
"1478",0.448914067322574,0.541874569040629,0.45,0.55
"1479",0.414200211563465,0.583141645241352,0.4,0.6
"1480",0.414200211563465,0.554160652407609,0.4,0.55
"1481",0.434532038669267,0.554160652407609,0.45,0.55
"1482",0.503292961533139,0.554160652407609,0.5,0.55
"1483",0.407116941800395,0.554160652407609,0.4,0.55
"1484",0.407116941800395,0.549631363935899,0.4,0.55
"1485",0.419785561058582,0.579664569807121,0.4,0.6
"1486",0.41738542569745,0.59713485828449,0.4,0.6
"1487",0.41738542569745,0.59713485828449,0.4,0.6
"1488",0.465223413654277,0.59713485828449,0.45,0.6
"1489",0.502948703737331,0.570584409462304,0.5,0.55
"1490",0.496067481925058,0.570584409462304,0.5,0.55
"1491",0.496067481925058,0.58060837912484,0.5,0.6
"1492",0.463524162142824,0.567003027048696,0.45,0.55
"1493",0.463524162142824,0.607822764071386,0.45,0.6
"1494",0.406060735627624,0.631266236829234,0.4,0.65
"1495",0.437468229644017,0.535379680364161,0.45,0.55
"1496",0.484469541992902,0.514435952914118,0.5,0.5
"1497",0.474858309506986,0.480329208821654,0.45,0.5
"1498",0.474858309506986,0.480329208821654,0.45,0.5
"1499",0.407603182488437,0.480329208821654,0.4,0.5
"1500",0.410250425380169,0.48760331732878,0.4,0.5
"1501",0.410250425380169,0.482134123229351,0.4,0.5
"1502",0.371656856066773,0.47839146853443,0.35,0.5
"1503",0.41975124380488,0.47839146853443,0.4,0.5
"1504",0.466817457382754,0.467512187709443,0.45,0.45
"1505",0.447086160153029,0.45688929375964,0.45,0.45
"1506",0.473025474116881,0.47851255526237,0.45,0.5
"1507",0.473025474116881,0.47851255526237,0.45,0.5
"1508",0.467489521325375,0.398379171367924,0.45,0.4
"1509",0.45081568271358,0.47844908080954,0.45,0.5
"1510",0.478810946769125,0.47844908080954,0.5,0.5
"1511",0.46782929449108,0.47844908080954,0.45,0.5
"1512",0.496417699332834,0.47844908080954,0.5,0.5
"1513",0.503715512593435,0.493486418539395,0.5,0.5
"1514",0.503715512593435,0.493486418539395,0.5,0.5
"1515",0.474591045363202,0.53144278368955,0.45,0.55
"1516",0.447592262056367,0.553596743222224,0.45,0.55
"1517",0.432856833228958,0.485043988271951,0.45,0.5
"1518",0.47852854807337,0.485043988271951,0.5,0.5
"1519",0.433934256442925,0.535130084250589,0.45,0.55
"1520",0.428274149915468,0.553742005768204,0.45,0.55
"1521",0.456744278087082,0.553742005768204,0.45,0.55
"1522",0.456744278087082,0.511127274095129,0.45,0.5
"1523",0.481934748572107,0.515884196301677,0.5,0.5
"1524",0.523339749609292,0.515884196301677,0.5,0.5
"1525",0.523339749609292,0.56604207830845,0.5,0.55
"1526",0.507010347684113,0.587629085550636,0.5,0.6
"1527",0.515826195999986,0.615459500095753,0.5,0.6
"1528",0.537954530642536,0.571120711195728,0.55,0.55
"1529",0.536085658084326,0.571120711195728,0.55,0.55
"1530",0.536085658084326,0.578824570622588,0.55,0.6
"1531",0.536085658084326,0.564419720578092,0.55,0.55
"1532",0.585953463092009,0.5225131763294,0.6,0.5
"1533",0.585953463092009,0.529569854795189,0.6,0.55
"1534",0.613097559544696,0.518823378522521,0.6,0.5
"1535",0.61694127735377,0.455234092415283,0.6,0.45
"1536",0.583227368554401,0.455234092415283,0.6,0.45
"1537",0.542610134994088,0.458165263587716,0.55,0.45
"1538",0.508222173611572,0.541941496559115,0.5,0.55
"1539",0.508222173611572,0.58307649072723,0.5,0.6
"1540",0.508222173611572,0.58307649072723,0.5,0.6
"1541",0.508222173611572,0.500841714188663,0.5,0.5
"1542",0.508222173611572,0.500841714188663,0.5,0.5
"1543",0.508222173611572,0.590240269305839,0.5,0.6
"1544",0.46295674760828,0.576512243485223,0.45,0.6
"1545",0.469626748903156,0.562129879464742,0.45,0.55
"1546",0.483625520295468,0.562129879464742,0.5,0.55
"1547",0.483625520295468,0.472980546673233,0.5,0.45
"1548",0.467921769004345,0.487988231853607,0.45,0.5
"1549",0.428128188852432,0.487988231853607,0.45,0.5
"1550",0.428128188852432,0.581723548326801,0.45,0.6
"1551",0.430118645815728,0.596225939013816,0.45,0.6
"1552",0.467634373509696,0.596225939013816,0.45,0.6
"1553",0.467634373509696,0.568449251991022,0.45,0.55
"1554",0.467634373509696,0.53785541069763,0.45,0.55
"1555",0.467634373509696,0.547179239246225,0.45,0.55
"1556",0.496187268774986,0.528206020135547,0.5,0.55
"1557",0.496187268774986,0.568465522005797,0.5,0.55
"1558",0.420090488922036,0.527340704082916,0.4,0.55
"1559",0.414881364759797,0.55485557069706,0.4,0.55
"1560",0.449937706454832,0.50357586563035,0.45,0.5
"1561",0.43916494199836,0.50357586563035,0.45,0.5
"1562",0.450212505877053,0.502714715601557,0.45,0.5
"1563",0.443823026111741,0.553427797145285,0.45,0.55
"1564",0.429308562736571,0.560786243173651,0.45,0.55
"1565",0.418502895422264,0.560786243173651,0.4,0.55
"1566",0.416897154683256,0.560786243173651,0.4,0.55
"1567",0.398509699104788,0.57055453656414,0.4,0.55
"1568",0.398509699104788,0.57055453656414,0.4,0.55
"1569",0.3983753907804,0.554267168309681,0.4,0.55
"1570",0.417218502045949,0.554267168309681,0.4,0.55
"1571",0.49606687131095,0.554638481904664,0.5,0.55
"1572",0.49606687131095,0.571223583350382,0.5,0.55
"1573",0.500101273977685,0.586258766750776,0.5,0.6
"1574",0.512387635084271,0.554892331287537,0.5,0.55
"1575",0.421580405535949,0.570480860517613,0.4,0.55
"1576",0.42672919736862,0.507387702971101,0.45,0.5
"1577",0.390619229865541,0.509910395809745,0.4,0.5
"1578",0.408764421003182,0.513744264346377,0.4,0.5
"1579",0.408764421003182,0.513744264346377,0.4,0.5
"1580",0.408764421003182,0.513744264346377,0.4,0.5
"1581",0.479451239269458,0.538459935649925,0.5,0.55
"1582",0.465391425258141,0.584778281101003,0.45,0.6
"1583",0.374168250403234,0.511328701463881,0.35,0.5
"1584",0.442523099384792,0.534643064506777,0.45,0.55
"1585",0.433506264131424,0.534643064506777,0.45,0.55
"1586",0.430641518101431,0.565187709516213,0.45,0.55
"1587",0.478207407325871,0.551850859488745,0.5,0.55
"1588",0.474641564130137,0.522890563228319,0.45,0.5
"1589",0.474641564130137,0.537327318152325,0.45,0.55
"1590",0.48089417833888,0.55523757022222,0.5,0.55
"1591",0.476577984487669,0.515914212239587,0.5,0.5
"1592",0.497722266217245,0.515914212239587,0.5,0.5
"1593",0.491546042648177,0.515914212239587,0.5,0.5
"1594",0.488513089580823,0.464372830046088,0.5,0.45
"1595",0.488513089580823,0.464372830046088,0.5,0.45
"1596",0.469149705288604,0.44785342525451,0.45,0.45
"1597",0.479332954062771,0.503691546044189,0.5,0.5
"1598",0.479332954062771,0.502282123431451,0.5,0.5
"1599",0.460820583042114,0.496971390175683,0.45,0.5
"1600",0.484178553902079,0.496971390175683,0.5,0.5
"1601",0.436392793641893,0.519456591780469,0.45,0.5
"1602",0.438910889782408,0.519456591780469,0.45,0.5
"1603",0.435806384673113,0.595530965283438,0.45,0.6
"1604",0.42813913252461,0.636621296167319,0.45,0.65
"1605",0.482129216346857,0.595639569192116,0.5,0.6
"1606",0.482129216346857,0.593222905436267,0.5,0.6
"1607",0.450841590854825,0.604468533622165,0.45,0.6
"1608",0.448724435438529,0.535272263457787,0.45,0.55
"1609",0.464490918507927,0.53346815008855,0.45,0.55
"1610",0.464490918507927,0.522770647420532,0.45,0.5
"1611",0.448754791221321,0.563636958115616,0.45,0.55
"1612",0.509613962020131,0.525987491958543,0.5,0.55
"1613",0.427567588476902,0.521821542641867,0.45,0.5
"1614",0.354831285334271,0.521821542641867,0.35,0.5
"1615",0.356855315041572,0.549725523263903,0.35,0.55
"1616",0.42407759760426,0.512356607790216,0.4,0.5
"1617",0.447265154064447,0.512356607790216,0.45,0.5
"1618",0.447265154064447,0.512356607790216,0.45,0.5
"1619",0.485528404437567,0.516768159104558,0.5,0.5
"1620",0.524110156935898,0.54760221477212,0.5,0.55
"1621",0.50988606084616,0.54760221477212,0.5,0.55
"1622",0.566834474659521,0.499127404418272,0.55,0.5
"1623",0.45681651375402,0.571249269813647,0.45,0.55
"1624",0.396193193278858,0.62427245140554,0.4,0.6
"1625",0.383168546070512,0.62427245140554,0.4,0.6
"1626",0.389124608444716,0.6255894982693,0.4,0.65
"1627",0.389124608444716,0.588953954571577,0.4,0.6
"1628",0.389124608444716,0.519148335749827,0.4,0.5
"1629",0.362690802910866,0.521744845713149,0.35,0.5
"1630",0.313898206745662,0.560228937510428,0.3,0.55
